Date,Departure station,Arrival station,Route,Pct delay due to external causes,Pct delay due to rolling stock,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)"
2021-10,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,34.285714285714306,17.14285714,,2.857142857,2.857142857,22.857142857142904
2021-11,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,30.0,17.5,15.0,5.0,2.5,30.0
2022-01,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,17.24137931,20.68965517,20.68965517,,72.0439601026586,17.24137931
2022-02,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,16.12903226,12.903225806451598,12.903225806451598,16.12903226,6.4516129032258105,35.48387097
2022-03,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,29.41176471,23.52941176,17.64705882,,0.0,
2022-04,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,6.4516129032258105,,19.35483871,16.12903226,3.2258064516128995,29.032258064516096
2022-07,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,,190.4200842324105,13.1147541,,9.836065574,26.2295082
2022-09,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,20.68965517,17.24137931,31.03448276,6.896551724,10.34482759,13.79310345
2022-12,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,10.86956522,30.43478261,19.56521739130429,198.7610364132147,10.86956522,10.86956522
2023-01,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,5.405405405,16.21621622,24.32432432,29.72972972972969,2.702702703,21.62162162
2023-02,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,30.43478261,21.73913043,17.391304347826097,13.043478260869602,4.347826086956521,13.043478260869602
2023-05,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,13.20754717,33.96226415,22.64150943,13.20754717,,9.43396226
2023-06,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,13.04347826,39.13043478,15.2173913,,21.73913043,4.34782609
2023-08,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,218.89587774190275,24.32432432,,24.32432432,72.0439601026586,8.10810811
2023-09,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,15.38461538,20.51282051,218.65088787857883,10.25641026,0.0,
2023-10,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,218.89587774190275,15.78947368,18.42105263,15.78947368,72.0439601026586,21.05263158
2024-02,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,22.58064516,25.80645161,19.35483871,9.67741935,,12.90322581
2024-03,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,,15.09433962,26.41509434,9.43396226,11.32075472,20.75471698
2024-04,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,6.25,28.125,18.75,18.75,15.625,12.5
2024-05,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,15.15151515,24.24242424,27.27272727,15.15151515,15.15151515,3.03030303
2024-06,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,12.0,36.0,218.65088787857883,8.0,12.0,16.0
2024-07,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,32.0754717,,218.65088787857883,5.66037736,20.75471698,3.77358491
2024-08,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,21.875,,18.75,15.625,12.5,6.25
2024-10,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,17.24137931,17.24137931,20.68965517,17.24137931,3.4482758600000003,24.13793103
2024-11,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,31.25,,4.16666667,18.75,25.0,4.16666667
2024-12,PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE → VANNES,33.333333329999995,22.222222220000003,16.666666669999998,19.44444444,5.55555556,2.77777778
2018-01,PARIS NORD,ARRAS,PARIS NORD → ARRAS,41.66666667,190.4200842324105,25.0,8.333333333,5.555555556,0.0
2018-02,PARIS NORD,ARRAS,PARIS NORD → ARRAS,50.0,21.42857143,7.142857143,198.7610364132147,2.857142857,0.0
2018-03,PARIS NORD,ARRAS,PARIS NORD → ARRAS,,,28.16901408,,72.0439601026586,2.816901408
2018-05,PARIS NORD,ARRAS,PARIS NORD → ARRAS,33.33333333,12.28070175,26.31578947,19.29824561,5.263157895,3.50877193
2018-06,PARIS NORD,ARRAS,PARIS NORD → ARRAS,17.85714286,21.42857143,25.0,28.57142857,5.357142857,1.785714286
2018-07,PARIS NORD,ARRAS,PARIS NORD → ARRAS,18.91891892,190.4200842324105,8.108108108,40.54054054,5.405405405,2.702702703
2018-08,PARIS NORD,ARRAS,PARIS NORD → ARRAS,5.882352941,32.35294118,23.52941176,,8.823529412,0.0
2018-09,PARIS NORD,ARRAS,PARIS NORD → ARRAS,18.60465116,18.60465116,18.60465116,27.90697674,16.27906977,
2018-12,PARIS NORD,ARRAS,PARIS NORD → ARRAS,19.14893617,21.27659574,23.40425532,29.78723404,2.127659574,4.255319149
2019-01,PARIS NORD,ARRAS,PARIS NORD → ARRAS,57.14285714,7.142857143,7.142857143,11.9047619,72.0439601026586,0.0
2019-02,PARIS NORD,ARRAS,PARIS NORD → ARRAS,13.51351351,40.54054054,16.21621622,24.32432432,5.405405405,0.0
2019-03,PARIS NORD,ARRAS,PARIS NORD → ARRAS,35.55555556,17.77777778,28.88888889,11.11111111,4.444444444,2.222222222
2019-04,PARIS NORD,ARRAS,PARIS NORD → ARRAS,29.09090909,23.63636364,,12.72727273,14.54545455,0.0
2019-05,PARIS NORD,ARRAS,PARIS NORD → ARRAS,25.64102564,17.94871795,,17.94871795,20.51282051,0.0
2019-06,PARIS NORD,ARRAS,PARIS NORD → ARRAS,20.63492063,31.74603175,11.11111111,15.87301587,14.28571429,75.91572970554272
2019-07,PARIS NORD,ARRAS,PARIS NORD → ARRAS,15.55555556,17.77777778,15.55555556,24.44444444,26.66666667,0.0
2019-08,PARIS NORD,ARRAS,PARIS NORD → ARRAS,,25.0,25.0,198.7610364132147,15.0,0.0
2019-10,PARIS NORD,ARRAS,PARIS NORD → ARRAS,29.78723404,21.27659574,21.27659574,17.0212766,10.63829787,0.0
2019-11,PARIS NORD,ARRAS,PARIS NORD → ARRAS,20.93023256,16.27906977,,13.95348837,27.90697674,2.325581395
2019-12,PARIS NORD,ARRAS,PARIS NORD → ARRAS,26.31578947,26.31578947,5.263157895,26.31578947,,0.0
2020-01,PARIS NORD,ARRAS,PARIS NORD → ARRAS,12.28070175,15.78947368,29.8245614,31.57894737,10.52631579,0.0
2020-02,PARIS NORD,ARRAS,PARIS NORD → ARRAS,18.96551724,10.34482759,34.48275862,25.86206897,8.620689655,1.724137931
2020-04,PARIS NORD,ARRAS,PARIS NORD → ARRAS,22.22222222,11.11111111,66.66666667,0.0,0.0,0.0
2020-06,PARIS NORD,ARRAS,PARIS NORD → ARRAS,25.0,8.333333333,218.65088787857883,16.66666667,25.0,0.0
2020-07,PARIS NORD,ARRAS,PARIS NORD → ARRAS,33.33333333,,12.5,16.66666667,25.0,0.0
2020-08,PARIS NORD,ARRAS,PARIS NORD → ARRAS,28.0,4.0,16.0,32.0,20.0,
2020-09,PARIS NORD,ARRAS,PARIS NORD → ARRAS,18.18181818,27.27272727,27.27272727,13.63636364,13.63636364,0.0
2020-10,PARIS NORD,ARRAS,PARIS NORD → ARRAS,28.57142857,,28.57142857,,0.0,0.0
2020-12,PARIS NORD,ARRAS,PARIS NORD → ARRAS,,190.4200842324105,23.52941176,198.7610364132147,5.882352941,0.0
2021-01,PARIS NORD,ARRAS,PARIS NORD → ARRAS,19.04761905,3.1746031746031704,22.22222222,34.92063492,14.28571429,6.349206349206351
2021-02,PARIS NORD,ARRAS,PARIS NORD → ARRAS,5.882352941,8.823529412,17.64705882,38.23529412,17.64705882,11.76470588
2021-04,PARIS NORD,ARRAS,PARIS NORD → ARRAS,30.0,20.0,10.0,15.0,72.0439601026586,10.0
2021-05,PARIS NORD,ARRAS,PARIS NORD → ARRAS,28.20512821,,218.65088787857883,7.692307692,72.0439601026586,23.07692308
2021-06,PARIS NORD,ARRAS,PARIS NORD → ARRAS,218.89587774190275,2.5,15.0,15.0,20.0,75.91572970554272
2021-08,PARIS NORD,ARRAS,PARIS NORD → ARRAS,9.523809524,14.28571429,9.523809524,38.095238095238095,19.04761905,9.523809524
2021-09,PARIS NORD,ARRAS,PARIS NORD → ARRAS,16.66666667,13.88888889,,5.555555555555561,13.88888889,33.33333333
2021-10,PARIS NORD,ARRAS,PARIS NORD → ARRAS,7.142857143,11.904761904761902,2.380952381,7.142857143,9.523809524,61.9047619
2021-11,PARIS NORD,ARRAS,PARIS NORD → ARRAS,31.25,18.75,0.0,,12.5,25.0
2021-12,PARIS NORD,ARRAS,PARIS NORD → ARRAS,4.081632653,38.7755102,20.40816327,6.12244898,8.163265306,22.448979591836704
2022-01,PARIS NORD,ARRAS,PARIS NORD → ARRAS,218.89587774190275,44.11764706,2.941176471,17.64705882,5.882352941,17.64705882
2022-03,PARIS NORD,ARRAS,PARIS NORD → ARRAS,10.86956522,,6.52173913,198.7610364132147,17.391304347826097,23.913043478260903
2022-04,PARIS NORD,ARRAS,PARIS NORD → ARRAS,41.17647059,15.68627451,3.921568627,,11.76470588,15.68627451
2022-05,PARIS NORD,ARRAS,PARIS NORD → ARRAS,20.93023256,25.58139535,16.27906977,23.25581395,13.95348837,0.0
2022-06,PARIS NORD,ARRAS,PARIS NORD → ARRAS,24.61538462,24.61538462,16.92307692,18.46153846,6.153846154,9.230769231
2022-07,PARIS NORD,ARRAS,PARIS NORD → ARRAS,23.07692308,16.48351648,26.37362637,14.28571429,15.38461538,4.395604396
2022-08,PARIS NORD,ARRAS,PARIS NORD → ARRAS,40.0,14.28571429,5.714285714,28.57142857,0.0,11.42857143
2022-10,PARIS NORD,ARRAS,PARIS NORD → ARRAS,218.89587774190275,16.12903226,218.65088787857883,8.064516129,,9.677419355
2022-11,PARIS NORD,ARRAS,PARIS NORD → ARRAS,13.63636364,34.09090909,15.90909091,27.27272727,4.545454545454549,4.545454545454549
2022-12,PARIS NORD,ARRAS,PARIS NORD → ARRAS,9.523809524,16.66666667,35.71428571,28.57142857,9.523809524,0.0
2023-01,PARIS NORD,ARRAS,PARIS NORD → ARRAS,20.51282051,38.46153846,0.0,25.64102564,5.128205128,10.25641026
2023-02,PARIS NORD,ARRAS,PARIS NORD → ARRAS,,28.35820896,13.43283582,198.7610364132147,11.94029851,
2023-06,PARIS NORD,ARRAS,PARIS NORD → ARRAS,10.16949153,25.42372881,16.94915254,25.42372881,18.6440678,3.38983051
2023-08,PARIS NORD,ARRAS,PARIS NORD → ARRAS,10.52631579,36.84210526,31.57894737,15.78947368,0.0,5.26315789
2023-11,PARIS NORD,ARRAS,PARIS NORD → ARRAS,1.5625,10.9375,32.8125,198.7610364132147,15.625,75.91572970554272
2024-01,PARIS NORD,ARRAS,PARIS NORD → ARRAS,18.46153846,33.84615385,12.30769231,12.30769231,72.0439601026586,10.76923077
2024-02,PARIS NORD,ARRAS,PARIS NORD → ARRAS,12.28070175,17.543859649999998,8.77192982,28.07017544,14.03508772,19.29824561
2024-03,PARIS NORD,ARRAS,PARIS NORD → ARRAS,218.89587774190275,27.77777778,16.666666669999998,11.11111111,16.666666669999998,22.222222220000003
2024-05,PARIS NORD,ARRAS,PARIS NORD → ARRAS,3.7037037,11.11111111,18.51851852,14.814814809999998,37.03703704,14.814814809999998
2024-08,PARIS NORD,ARRAS,PARIS NORD → ARRAS,0.0,13.79310345,6.896551720000001,13.79310345,31.03448276,34.48275862
2024-09,PARIS NORD,ARRAS,PARIS NORD → ARRAS,,28.20512821,17.948717950000002,20.51282051,12.82051282,20.51282051
2024-10,PARIS NORD,ARRAS,PARIS NORD → ARRAS,18.604651160000003,13.95348837,13.95348837,27.90697674,18.604651160000003,6.976744190000001
2024-11,PARIS NORD,ARRAS,PARIS NORD → ARRAS,2.38095238,4.76190476,218.65088787857883,,23.80952381,16.666666669999998
2024-12,PARIS NORD,ARRAS,PARIS NORD → ARRAS,17.64705882,13.7254902,13.7254902,25.49019608,15.68627451,13.7254902
2018-01,PARIS NORD,DOUAI,PARIS NORD → DOUAI,37.5,190.4200842324105,,12.5,4.166666667,0.0
2018-02,PARIS NORD,DOUAI,PARIS NORD → DOUAI,47.61904762,21.42857143,7.142857143,23.80952381,0.0,
2018-03,PARIS NORD,DOUAI,PARIS NORD → DOUAI,30.76923077,,12.82051282,,7.692307692,0.0
2018-05,PARIS NORD,DOUAI,PARIS NORD → DOUAI,34.28571429,14.28571429,218.65088787857883,22.85714286,2.857142857,75.91572970554272
2018-06,PARIS NORD,DOUAI,PARIS NORD → DOUAI,17.64705882,23.52941176,26.47058824,23.52941176,,0.0
2018-07,PARIS NORD,DOUAI,PARIS NORD → DOUAI,18.51851852,20.37037037,12.96296296,46.2962963,1.851851852,0.0
2018-08,PARIS NORD,DOUAI,PARIS NORD → DOUAI,4.761904762,26.19047619,23.80952381,33.33333333,9.523809524,2.380952381
2018-09,PARIS NORD,DOUAI,PARIS NORD → DOUAI,10.52631579,18.42105263,26.31578947,31.57894737,13.15789474,0.0
2018-11,PARIS NORD,DOUAI,PARIS NORD → DOUAI,25.0,190.4200842324105,16.66666667,25.0,0.0,0.0
2018-12,PARIS NORD,DOUAI,PARIS NORD → DOUAI,21.21212121,18.18181818,27.27272727,21.21212121,6.060606061,6.060606061
2019-01,PARIS NORD,DOUAI,PARIS NORD → DOUAI,53.125,6.25,15.625,15.625,9.375,0.0
2019-02,PARIS NORD,DOUAI,PARIS NORD → DOUAI,16.12903226,41.93548387,19.35483871,12.90322581,9.677419355,0.0
2019-03,PARIS NORD,DOUAI,PARIS NORD → DOUAI,28.57142857,21.42857143,17.85714286,25.0,3.571428571,3.571428571
2019-06,PARIS NORD,DOUAI,PARIS NORD → DOUAI,,35.13513514,16.21621622,,13.51351351,5.405405405
2019-10,PARIS NORD,DOUAI,PARIS NORD → DOUAI,24.0,,16.0,16.0,12.0,0.0
2019-11,PARIS NORD,DOUAI,PARIS NORD → DOUAI,16.66666667,25.0,29.16666667,4.166666667,20.83333333,4.166666667
2020-01,PARIS NORD,DOUAI,PARIS NORD → DOUAI,5.714285714,5.714285714,34.28571429,42.85714286,11.42857143,0.0
2020-02,PARIS NORD,DOUAI,PARIS NORD → DOUAI,9.756097561,14.63414634,36.58536585,26.82926829,9.756097561,
2020-03,PARIS NORD,DOUAI,PARIS NORD → DOUAI,0.0,25.0,25.0,25.0,25.0,0.0
2020-07,PARIS NORD,DOUAI,PARIS NORD → DOUAI,17.64705882,190.4200842324105,23.52941176,17.64705882,35.29411765,0.0
2020-09,PARIS NORD,DOUAI,PARIS NORD → DOUAI,23.80952381,,23.80952381,23.80952381,14.28571429,0.0
2020-11,PARIS NORD,DOUAI,PARIS NORD → DOUAI,0.0,12.5,12.5,37.5,37.5,0.0
2020-12,PARIS NORD,DOUAI,PARIS NORD → DOUAI,40.0,,20.0,10.0,20.0,0.0
2021-01,PARIS NORD,DOUAI,PARIS NORD → DOUAI,13.63636364,9.090909091,18.18181818,,22.72727272727269,13.63636364
2021-03,PARIS NORD,DOUAI,PARIS NORD → DOUAI,0.0,190.4200842324105,0.0,57.142857142857096,14.28571429,
2021-04,PARIS NORD,DOUAI,PARIS NORD → DOUAI,42.85714286,0.0,28.57142857,0.0,28.57142857,0.0
2021-05,PARIS NORD,DOUAI,PARIS NORD → DOUAI,,5.0,30.0,,25.0,5.0
2021-06,PARIS NORD,DOUAI,PARIS NORD → DOUAI,18.75,12.5,18.75,,12.5,12.5
2021-08,PARIS NORD,DOUAI,PARIS NORD → DOUAI,218.89587774190275,7.142857143,7.142857143,57.142857142857096,7.142857143,21.42857143
2021-09,PARIS NORD,DOUAI,PARIS NORD → DOUAI,25.0,16.66666667,25.0,8.333333333,8.333333333,16.66666667
2022-01,PARIS NORD,DOUAI,PARIS NORD → DOUAI,27.27272727,18.18181818,0.0,27.27272727,9.090909091,18.18181818
2022-03,PARIS NORD,DOUAI,PARIS NORD → DOUAI,25.0,190.4200842324105,16.66666667,16.66666667,8.333333333333329,25.0
2022-04,PARIS NORD,DOUAI,PARIS NORD → DOUAI,35.0,20.0,10.0,0.0,25.0,10.0
2022-07,PARIS NORD,DOUAI,PARIS NORD → DOUAI,16.12903226,25.80645161,25.80645161,19.35483871,6.4516129032258105,6.4516129032258105
2022-08,PARIS NORD,DOUAI,PARIS NORD → DOUAI,26.66666667,13.33333333,0.0,40.0,6.666666667,13.33333333
2022-10,PARIS NORD,DOUAI,PARIS NORD → DOUAI,9.090909090909092,22.72727272727269,45.454545454545496,4.545454545,4.545454545,13.63636364
2022-11,PARIS NORD,DOUAI,PARIS NORD → DOUAI,9.523809524,28.57142857,19.04761905,28.57142857,9.523809524,4.761904762
2022-12,PARIS NORD,DOUAI,PARIS NORD → DOUAI,20.0,10.0,40.0,10.0,10.0,10.0
2023-01,PARIS NORD,DOUAI,PARIS NORD → DOUAI,12.5,18.75,6.25,37.5,12.5,12.5
2023-02,PARIS NORD,DOUAI,PARIS NORD → DOUAI,218.89587774190275,35.0,218.65088787857883,20.0,10.0,0.0
2023-03,PARIS NORD,DOUAI,PARIS NORD → DOUAI,38.46153846,30.76923077,0.0,7.692307692,15.38461538,7.692307692
2023-06,PARIS NORD,DOUAI,PARIS NORD → DOUAI,17.85714286,28.57142857,21.42857143,17.85714286,10.71428571,3.57142857
2023-07,PARIS NORD,DOUAI,PARIS NORD → DOUAI,5.555555560000001,22.222222220000003,,22.222222220000003,11.11111111,27.77777778
2023-08,PARIS NORD,DOUAI,PARIS NORD → DOUAI,0.0,50.0,218.65088787857883,16.666666669999998,0.0,75.91572970554272
2023-09,PARIS NORD,DOUAI,PARIS NORD → DOUAI,9.09090909,31.818181820000003,18.18181818,,22.72727273,4.5454545500000005
2023-10,PARIS NORD,DOUAI,PARIS NORD → DOUAI,5.26315789,36.84210526,5.26315789,15.78947368,5.26315789,31.57894737
2023-11,PARIS NORD,DOUAI,PARIS NORD → DOUAI,,190.4200842324105,25.0,20.0,15.0,75.91572970554272
2023-12,PARIS NORD,DOUAI,PARIS NORD → DOUAI,10.52631579,47.36842105,5.263157890000001,15.78947368,15.78947368,5.263157890000001
2024-01,PARIS NORD,DOUAI,PARIS NORD → DOUAI,17.39130435,21.73913043,17.39130435,21.73913043,13.04347826,8.695652169999999
2024-02,PARIS NORD,DOUAI,PARIS NORD → DOUAI,11.76470588,35.294117650000004,11.76470588,23.52941176,11.76470588,5.88235294
2024-03,PARIS NORD,DOUAI,PARIS NORD → DOUAI,0.0,,14.28571429,28.57142857,14.28571429,14.28571429
2024-04,PARIS NORD,DOUAI,PARIS NORD → DOUAI,0.0,13.04347826,39.13043478,26.08695652,13.04347826,8.695652169999999
2024-05,PARIS NORD,DOUAI,PARIS NORD → DOUAI,0.0,7.69230769,0.0,46.15384615,38.46153846,7.69230769
2024-07,PARIS NORD,DOUAI,PARIS NORD → DOUAI,46.15384615,,0.0,198.7610364132147,0.0,7.69230769
2024-08,PARIS NORD,DOUAI,PARIS NORD → DOUAI,9.09090909,18.18181818,18.18181818,9.09090909,27.27272727,75.91572970554272
2024-09,PARIS NORD,DOUAI,PARIS NORD → DOUAI,0.0,15.0,30.0,25.0,10.0,20.0
2024-10,PARIS NORD,DOUAI,PARIS NORD → DOUAI,,25.0,15.0,20.0,20.0,0.0
2024-11,PARIS NORD,DOUAI,PARIS NORD → DOUAI,0.0,16.666666669999998,5.55555556,38.88888889,,75.91572970554272
2024-12,PARIS NORD,DOUAI,PARIS NORD → DOUAI,11.764705879999998,35.294117650000004,5.882352939999999,29.41176471,17.64705882,0.0
2018-01,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,35.71428571,190.4200842324105,28.57142857,7.142857143,,
2018-03,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,218.89587774190275,33.33333333,17.94871795,15.38461538,2.564102564,0.0
2018-04,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,16.0,32.0,20.0,16.0,12.0,4.0
2018-06,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,16.66666667,33.33333333,37.5,12.5,0.0,0.0
2018-07,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,14.0,32.0,22.0,,6.0,2.0
2018-08,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,15.15151515,45.45454545,21.21212121,12.12121212,6.060606061,0.0
2018-09,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,19.04761905,33.33333333,23.80952381,19.04761905,,0.0
2018-10,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,,50.0,20.0,3.333333333,3.333333333,0.0
2019-01,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,51.42857143,17.14285714,20.0,2.857142857,8.571428571,0.0
2019-02,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,26.31578947,36.84210526,10.52631579,21.05263158,5.263157895,0.0
2019-03,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,37.03703704,22.22222222,18.51851852,198.7610364132147,3.703703704,3.703703704
2019-04,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,218.89587774190275,28.94736842,28.94736842,5.263157895,15.78947368,
2019-06,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,10.52631579,26.31578947,18.42105263,10.52631579,28.94736842,5.263157895
2019-08,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,33.33333333,,22.22222222,16.66666667,11.11111111,0.0
2019-09,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,66.66666667,19.04761905,9.523809524,0.0,4.761904762,0.0
2019-11,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,,33.33333333,,198.7610364132147,18.51851852,0.0
2019-12,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,60.0,20.0,10.0,10.0,0.0,
2020-01,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,40.0,20.0,13.33333333,,6.666666667,0.0
2020-02,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,28.57142857,9.523809524,28.57142857,,9.523809524,0.0
2020-03,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,60.0,40.0,0.0,0.0,0.0,0.0
2020-05,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,66.66666667,0.0,33.33333333,0.0,0.0,0.0
2020-06,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,50.0,0.0,50.0,0.0,,0.0
2020-08,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,21.42857143,0.0,,,0.0,7.142857143
2020-10,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,33.33333333,4.761904762,23.80952381,33.33333333,4.761904762,0.0
2021-02,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,22.22222222,22.22222222,22.22222222,0.0,11.11111111,
2021-05,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,27.27272727,9.090909091,45.454545454545496,,0.0,9.090909091
2021-06,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,14.28571429,7.142857143,28.57142857,14.28571429,7.142857143,28.57142857
2021-07,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,30.76923077,7.692307692,15.38461538,30.76923077,15.38461538,0.0
2021-08,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,25.0,25.0,12.5,198.7610364132147,,0.0
2021-12,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,0.0,25.0,58.33333333,0.0,0.0,16.66666667
2022-01,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,50.0,37.5,0.0,12.5,0.0,0.0
2022-02,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,28.57142857,,42.85714286,7.142857143,7.142857143,
2022-03,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,13.33333333,20.0,33.33333333,6.666666667,6.666666667,20.0
2022-04,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,50.0,7.142857143,21.42857143,14.28571429,0.0,7.142857143
2022-05,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,53.84615385,,,0.0,0.0,7.692307692
2022-06,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,6.25,12.5,37.5,18.75,,6.25
2022-07,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,32.25806452,9.677419355,25.80645161,12.903225806451598,12.903225806451598,6.4516129032258105
2022-08,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,20.0,20.0,40.0,20.0,0.0,
2022-09,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,5.882352941,17.64705882,47.05882353,17.64705882,5.882352941,5.882352941
2022-10,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,,15.0,20.0,25.0,5.0,
2022-11,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,23.80952381,33.33333333,19.04761905,19.04761905,4.761904762,0.0
2022-12,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,14.28571429,7.142857143,57.142857142857096,21.42857143,0.0,0.0
2023-01,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,21.42857143,,28.57142857,14.28571429,7.142857143,14.28571429
2023-04,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,7.69230769,38.46153846,23.07692308,15.38461538,7.69230769,7.69230769
2023-06,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,218.89587774190275,29.62962963,18.51851852,198.7610364132147,14.814814809999998,3.7037037
2023-08,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,11.11111111,22.222222220000003,44.444444440000005,0.0,11.11111111,11.11111111
2023-09,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,218.89587774190275,190.4200842324105,28.000000000000004,12.0,20.0,8.0
2023-11,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,23.07692308,3.84615385,34.61538462,19.23076923,7.69230769,11.53846154
2023-12,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,40.0,46.66666667,0.0,6.666666670000001,6.666666670000001,75.91572970554272
2024-02,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,12.5,12.5,31.25,37.5,0.0,6.25
2024-03,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,218.89587774190275,18.75,18.75,18.75,12.5,25.0
2024-04,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,0.0,10.0,25.0,40.0,20.0,5.0
2024-06,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,17.64705882,17.64705882,29.41176471,11.76470588,17.64705882,5.88235294
2024-10,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,21.73913043,13.04347826,21.73913043,26.08695652,13.04347826,4.34782609
2024-11,PARIS NORD,DUNKERQUE,PARIS NORD → DUNKERQUE,3.84615385,11.53846154,38.46153846,30.76923077,7.69230769,7.69230769
2018-01,PARIS NORD,LILLE,PARIS NORD → LILLE,38.0952381,21.42857143,21.42857143,9.523809524,9.523809524,0.0
